DateTime,GS_data,VBR_data,SPGI_data,MTB_data,CTAS_data,IJJ_data,IJK_data,MDY_data,HD_data,CLX_data,XLF_data,TVIX_data,SOXL_data,PXJ_data,GASL_data,XBI_data,SSO_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,IYT_data,SDS_data,ISRG_data,TZA_data,VO_data,UPRO_data,SOXX_data,ITA_data,LQD_data,NFLX_data,IFF_data,NEE_data,SBUX_data,MCK_data,IWN_data,IWO_data,VTI_data,IEI_data,SNA_data,AMZA_data,AVGO_data,ROP_data,IVW_data,IVV_data,SOXS_data,NOC_data,AVB_data,SQQQ_data,IHI_data,IWD_data,PSA_data,IJT_data,QLD_data,SPAB_data,TECL_data,AGG_data,GOOG_data,BXP_data,VCR_data,MUB_data,ACN_data,SPY_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TDG_data,TNA_data,UNH_data,SVXY_data,IBB_data,VB_data,STZ_data,ZBH_data,CMCSA_data,TMO_data,VBK_data,COO_data,BDX_data,CTXS_data,IWB_data,IJS_data,IJR_data,LMT_data,ECL_data,ANTM_data,IWV_data,APD_data,EBAY_data,VOT_data,XRT_data,VIOG_data,TRV_data,FRT_data,TECS_data,ARNC_data,IGIB_data,NVDA_data,TLH_data,RRC_data,SBAC_data,IYC_data,IUSG_data,KMB_data,VGT_data,GWW_data,BBH_data,APTV_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,VOO_data,IWM_data,FAZ_data,IGV_data,SPXS_data,EQIX_data,ADS_data,SPXL_data,ONEQ_data,SDOW_data,RYH_data,VUG_data,IYW_data,VOOG_data,CMI_data,ESS_data,IJH_data,AYI_data,HUM_data,DRI_data,DHR_data,TIP_data,DIA_data,FDX_data,TQQQ_data,AGZ_data,VAR_data,EXPE_data,VIOO_data,WLTW_data,ITOT_data,PXD_data,VDC_data,ROST_data,QID_data,GOOGL_data,CXO_data,WHR_data,HII_data,URTY_data,MLM_data,ERUS_data,RTN_data,UDOW_data,BLK_data,MCD_data,ZROZ_data,AGN_data,IEF_data,FINZ_data,AMZN_data,VONG_data,QQQ_data,IGSB_data,FAST_data,AAP_data,TLT_data,GVI_data,IHF_data,SPXU_data
20180430,230.99,125.08,185.3,174.83,166.75,150.67,211.55,332.46,176.93,111.91,26.5,718.0,120.17,9.5884,106.2689,86.84,104.52,165.74,75.4,150.14,177.74,183.66,39.44,440.78,56.12,149.53,43.07,164.59,187.93,108.03,312.46,135.83,156.93,55.27,153.05,119.98,188.63,131.78,115.13,139.43,5.313,215.57,261.57,151.43,256.57,137.97,313.11,154.27,68.42,187.25,115.03,189.42,171.68,76.23,26.37,112.01,100.57,1017.33,115.29,158.13,103.19,147.39,255.78,101.5,120.54,97.77,271.29,286.27,67.96,230.13,49.32,103.28,143.6,226.27,113.6,30.27,209.34,162.42,228.62,226.89,101.15,142.43,149.11,75.83,306.64,142.16,231.29,151.88,155.61,37.32,126.68,43.97,147.53,126.34,109.53,28.32,17.54,49.83,223.54,124.54,13.6017,159.76,182.57,53.22,97.61,167.22,271.09,114.58,82.85,133.8,132.26,91.01,113.43,102.76,133.75,169.0,160.68,29.31,106.35,182.25,361.97,234.58,149.84,55.44,173.4,28.38,405.62,197.67,40.46,270.0,75.18,176.93,139.43,165.61,136.26,151.53,228.15,181.73,118.92,290.47,88.35,99.37,107.92,232.46,241.31,47.67,106.46,115.59,112.96,137.94,144.71,58.52,199.66,124.91,79.43,46.25,1018.58,156.29,145.87,236.83,80.16,191.71,29.52,198.1,82.98,496.25,160.46,105.71,148.79,97.67,7.5999,1566.13,137.31,158.54,49.18,23.68,114.14,113.8,103.32,156.74,42.44
20180501,229.38,125.22,186.7,175.32,168.75,150.97,212.81,333.63,176.77,111.55,26.51,699.0,126.11,9.4796,105.8213,87.77,104.98,160.8,73.75,150.29,182.86,183.03,39.28,447.55,55.43,149.64,43.31,167.29,184.42,107.74,313.3,136.6,156.27,55.81,151.09,120.37,189.7,131.98,114.99,139.3,5.3275,216.47,262.15,152.43,257.07,130.99,298.7,155.74,66.22,189.24,114.8,191.98,173.01,77.91,26.34,116.28,100.49,1037.31,116.48,158.33,103.21,148.1,256.23,101.67,120.08,97.75,279.4,280.72,68.93,230.57,49.76,103.67,144.02,222.92,115.36,30.92,209.71,163.25,230.0,228.69,102.92,142.75,149.28,76.16,294.81,144.48,230.84,152.31,155.8,37.27,127.22,43.85,148.26,125.85,111.04,27.19,17.41,49.77,225.77,124.2,13.6508,157.04,182.88,53.58,97.3,169.23,271.65,114.73,82.8,134.59,132.3,92.46,114.24,103.77,133.6,169.13,164.41,28.94,106.36,184.66,368.03,235.08,150.57,54.9,174.93,28.17,407.78,197.91,40.67,272.01,75.92,177.25,140.35,167.82,137.12,145.3,229.27,182.43,113.06,291.46,88.77,99.93,107.61,231.71,238.83,49.22,106.53,116.51,111.36,138.47,144.75,58.66,196.99,123.87,77.99,45.2,1040.75,156.11,146.79,228.57,81.6,192.07,29.3,195.33,82.14,492.89,156.63,105.37,148.1,97.52,7.5999,1582.26,138.09,160.36,49.15,23.38,115.27,113.39,103.21,157.54,42.28
20180502,226.84,125.28,184.69,172.26,167.3,150.94,211.99,333.02,177.99,110.76,26.21,688.0,124.37,9.5785,104.5781,87.31,103.51,160.94,72.85,148.54,182.02,181.2,39.84,449.01,54.74,148.75,42.4,166.55,183.4,107.65,313.36,134.72,156.49,54.44,151.5,120.77,190.6,131.22,115.07,139.38,5.284,214.93,260.04,151.63,255.28,132.66,298.64,153.91,67.3,187.92,113.82,192.16,173.22,77.07,26.33,115.86,100.49,1024.38,114.72,157.42,103.37,146.92,254.51,101.69,117.69,97.75,274.78,284.84,69.65,227.27,49.88,102.31,144.03,220.13,115.86,30.19,207.84,163.21,226.76,225.25,102.63,141.84,149.73,76.35,292.17,141.64,224.61,151.44,155.04,36.63,126.57,44.03,148.68,123.19,109.22,27.28,17.1,49.82,224.94,124.2,13.5231,155.39,181.48,53.31,95.29,169.28,270.65,112.45,88.19,133.93,129.97,91.0,116.91,102.59,132.18,166.76,171.67,28.6,106.36,183.37,365.38,233.48,151.14,56.38,173.97,28.77,408.8,193.97,39.81,270.73,77.52,175.93,139.83,167.87,136.43,138.51,228.72,182.1,112.22,284.04,87.53,98.62,107.75,230.13,234.86,48.36,106.41,116.24,112.27,138.74,142.84,58.33,194.49,121.64,78.31,45.75,1026.05,156.74,145.2,225.68,82.21,193.8,29.0,194.36,80.4,489.87,153.99,104.92,146.29,97.54,7.5999,1569.68,137.36,159.41,49.17,23.29,115.59,113.27,103.22,157.97,43.14
20180503,226.22,124.73,186.31,172.26,169.41,150.26,212.27,332.54,175.39,113.14,25.99,710.0,126.62,9.4796,96.92,85.79,103.04,158.06,75.05,147.32,181.93,180.79,39.99,448.24,55.63,148.55,42.11,167.55,183.65,107.67,311.69,134.7,156.12,53.89,143.62,120.12,189.46,130.86,115.24,137.4,5.2041,211.65,262.05,151.68,254.73,130.4,306.93,154.13,67.38,188.34,113.28,193.3,172.24,77.02,26.35,116.79,100.6,1023.72,115.68,156.82,103.6,147.91,253.95,101.72,117.24,97.72,271.36,285.95,68.52,227.94,49.32,100.91,143.6,217.48,113.61,29.91,207.32,162.95,225.19,222.25,103.02,141.53,148.7,75.88,296.21,141.58,226.17,151.03,153.83,37.08,126.79,43.51,147.65,122.22,110.99,27.12,16.73,49.85,231.58,124.58,13.1794,155.7,180.49,53.34,96.49,169.81,269.63,111.41,89.26,133.97,129.55,91.55,116.57,101.86,132.53,165.73,171.99,29.05,106.36,183.81,364.52,232.92,150.32,57.17,174.9,28.97,383.78,189.48,39.56,270.26,77.56,173.82,139.8,168.21,136.56,136.07,226.95,181.82,110.58,283.06,87.37,98.06,107.88,230.12,236.38,48.37,106.5,116.78,109.18,137.84,143.69,58.18,190.33,121.34,78.96,45.78,1026.3,151.11,142.85,201.9,80.94,199.23,29.42,194.8,80.42,486.9,153.41,105.63,142.93,97.79,8.2012,1572.08,137.44,159.39,49.18,23.44,115.12,113.77,103.28,157.26,43.41
20180504,227.7,126.27,188.81,173.09,171.58,152.28,215.09,337.03,177.15,114.86,26.32,676.0,135.75,9.6082,101.7436,87.23,105.7,159.57,71.55,148.54,187.74,182.91,38.97,460.42,53.61,150.2,43.75,171.48,185.83,107.82,320.09,136.69,157.1,55.38,143.85,121.65,191.7,132.56,115.24,139.89,5.2622,216.6,266.53,153.93,258.02,120.97,305.15,155.55,63.58,191.19,114.59,194.69,174.34,79.92,26.35,123.44,100.67,1048.21,117.78,158.81,103.65,149.58,257.24,101.64,118.35,97.78,276.07,288.41,71.02,229.65,50.12,101.98,145.51,214.77,114.64,30.82,209.06,165.25,226.47,219.84,103.43,143.37,150.58,76.82,297.66,142.77,228.53,153.0,156.06,37.43,128.16,43.78,149.77,124.52,112.26,25.56,17.01,49.84,237.61,124.62,13.3758,158.67,183.01,54.1,97.79,173.01,276.31,112.35,90.7,135.92,131.3,92.61,116.98,103.26,133.02,167.08,178.73,27.98,106.38,186.84,371.68,236.01,152.2,55.24,177.58,27.86,389.32,191.8,41.08,274.87,74.28,175.38,141.89,171.6,138.52,137.02,229.56,184.27,111.32,283.76,88.33,99.25,107.91,233.41,239.1,51.09,106.51,117.57,108.04,139.58,145.1,58.95,192.37,123.23,79.29,44.04,1051.0,151.86,144.32,205.14,83.88,200.8,29.73,195.78,83.86,495.2,158.16,105.94,144.58,97.8,8.1815,1580.95,139.52,162.42,49.19,23.99,116.36,113.95,103.33,158.24,41.78
20180507,229.89,127.1,190.0,173.54,172.09,153.13,216.42,338.87,175.74,115.38,26.5,669.0,139.47,9.6676,103.8322,88.36,106.32,159.64,70.95,148.69,185.82,182.64,38.72,465.4,52.29,150.7,44.18,173.14,188.33,107.7,326.26,122.01,156.4,55.16,141.36,122.54,193.62,133.14,115.2,140.73,5.313,221.72,267.94,154.73,258.96,117.73,308.34,156.35,62.03,192.6,114.84,197.12,175.99,81.18,26.37,126.04,100.62,1054.79,117.89,159.48,103.67,148.47,258.11,101.7,117.78,97.86,278.1,293.9,72.79,227.58,50.28,102.63,146.64,217.22,115.4,31.24,207.98,166.93,225.48,220.35,104.76,143.95,151.58,77.41,303.65,143.16,224.69,153.64,156.72,37.24,129.03,43.58,151.0,123.83,112.37,25.01,17.35,49.83,247.18,124.53,13.8669,157.14,183.18,54.4,97.26,174.5,278.81,112.83,91.37,136.7,130.67,93.64,116.59,103.08,133.27,167.0,180.03,27.27,106.39,186.95,372.79,236.75,153.49,54.26,179.46,27.59,379.95,193.82,41.47,277.27,73.5,175.12,142.7,173.17,139.2,137.41,229.99,185.29,109.44,280.19,87.45,98.64,107.93,234.27,237.32,52.3,106.5,117.5,108.85,140.64,147.45,59.21,193.96,122.56,78.05,43.35,1059.46,154.37,144.41,210.18,85.92,201.4,29.31,198.32,84.77,498.25,158.13,105.38,142.44,97.75,7.8562,1600.14,140.24,163.77,49.18,24.35,115.83,113.77,103.35,157.88,41.31
20180508,229.7,127.49,191.42,173.67,172.96,153.68,216.99,340.0,177.16,113.35,26.68,660.0,142.43,9.7368,108.7055,87.93,106.35,160.05,70.6,147.59,187.15,184.02,38.73,462.6,51.5,150.93,44.2,174.16,191.21,107.66,326.89,121.63,153.1,55.37,141.1,123.16,194.52,133.18,115.12,141.98,5.3711,224.43,269.01,154.74,258.85,115.17,320.14,155.66,62.26,190.97,114.86,197.17,177.56,81.0,26.34,126.53,100.51,1053.91,116.58,158.81,103.7,148.12,258.11,101.71,116.84,97.75,271.01,296.38,73.94,225.88,50.32,102.04,147.2,214.95,114.41,29.5,207.07,167.71,226.71,216.6,105.46,144.0,152.85,78.07,309.84,142.87,219.63,153.75,156.78,37.53,129.67,43.55,151.95,123.51,111.36,24.9,17.59,49.82,248.89,124.35,14.1026,156.94,182.55,54.41,96.02,175.17,279.49,112.36,91.94,136.69,130.47,93.24,115.17,103.53,133.34,165.71,180.89,26.86,106.38,187.55,372.09,236.74,154.25,53.52,180.36,27.59,374.34,196.4,41.48,277.08,73.43,173.47,142.78,173.8,139.11,138.38,229.84,185.87,111.98,275.29,87.79,98.24,107.74,234.27,236.18,52.13,106.44,116.97,108.45,141.92,149.41,59.23,195.79,122.03,79.42,43.46,1058.59,157.4,144.96,216.0,87.24,210.11,29.56,203.37,84.75,494.76,157.91,105.94,139.25,97.59,7.6196,1592.39,140.23,163.6,49.18,24.3,116.49,113.66,103.23,157.03,41.35
20180509,234.28,128.23,193.95,176.6,175.16,154.44,218.02,341.68,178.42,114.9,27.08,611.0,148.58,9.9743,113.7778,89.66,108.45,161.14,66.3,148.63,191.82,185.19,37.98,462.27,50.62,152.18,45.49,176.81,193.12,107.64,330.3,125.38,151.55,55.05,141.88,123.81,195.67,134.44,114.98,142.11,5.4219,223.68,272.34,156.33,261.51,110.36,318.51,156.84,60.13,192.37,115.96,198.59,178.1,82.88,26.31,131.2,100.39,1082.76,117.98,159.29,103.7,150.73,260.6,101.79,117.7,97.89,270.13,298.69,75.15,223.14,51.48,103.42,148.23,216.16,114.63,29.64,207.69,168.95,226.4,218.59,105.94,145.31,154.0,78.51,311.69,144.33,217.35,155.13,158.11,37.66,130.89,43.99,152.7,124.56,112.14,23.99,17.8,49.77,254.23,123.86,14.5248,158.47,182.95,54.93,97.16,177.47,285.04,113.58,92.68,137.97,131.56,94.34,116.48,104.33,134.69,166.94,182.17,26.42,106.39,190.02,374.91,239.04,155.08,51.65,183.3,26.81,374.18,198.48,42.67,279.77,71.71,174.66,144.26,176.19,140.56,138.89,232.16,186.81,113.09,269.8,87.38,98.6,107.67,236.18,238.35,53.88,106.39,117.36,110.1,142.71,148.31,59.77,199.63,122.25,80.41,42.46,1088.95,158.54,145.54,215.73,88.71,209.27,29.54,205.14,86.87,505.62,157.4,105.05,141.66,97.36,7.2352,1608.0,141.52,165.38,49.16,24.4,117.67,112.98,103.16,157.17,40.18
20180510,235.94,128.99,197.12,178.15,178.17,155.55,219.62,344.22,179.19,114.88,27.3,556.0,156.52,9.9941,114.3745,88.9,110.42,162.22,61.65,150.48,195.94,187.05,37.28,468.4,49.93,153.33,46.74,180.03,193.5,108.19,329.6,122.54,153.41,55.64,144.28,124.26,196.92,135.61,115.06,141.83,5.4437,228.81,276.46,157.83,263.88,104.36,317.36,158.72,58.35,195.41,117.01,198.88,179.33,84.55,26.35,136.37,100.62,1097.57,118.57,159.78,103.79,152.6,263.04,101.79,119.45,98.1,272.83,299.79,76.29,227.52,52.72,103.36,148.99,214.62,115.7,30.44,212.79,169.87,231.33,220.65,106.34,146.62,154.68,78.93,310.13,145.0,221.17,156.5,158.78,37.93,131.9,43.93,153.71,125.65,112.55,23.03,17.92,49.82,258.56,124.32,14.4954,161.47,183.54,55.47,97.89,179.58,289.22,114.15,94.32,139.21,133.07,95.29,116.98,103.42,136.18,169.08,184.77,26.03,106.4,191.62,374.56,241.28,155.91,50.42,184.95,26.04,384.29,201.19,43.89,282.59,69.96,177.37,145.58,178.43,142.0,138.51,232.17,188.22,112.71,278.34,86.91,100.21,107.88,238.16,241.79,55.55,106.45,118.18,111.78,143.47,151.64,60.3,201.28,123.05,79.88,41.64,1105.47,155.1,146.5,216.57,90.06,207.41,30.62,205.51,89.05,510.3,158.19,106.07,147.11,97.57,7.2647,1609.08,142.81,167.09,49.18,24.31,117.91,113.89,103.23,159.29,39.06
20180511,235.44,129.11,196.49,178.07,180.08,155.78,219.91,344.52,182.2,115.1,27.28,541.0,152.78,9.9644,111.1919,91.51,110.88,165.18,60.15,152.76,193.57,189.01,37.1,468.35,49.63,153.21,47.0,178.72,193.91,108.38,326.46,122.72,153.9,55.27,146.19,124.41,197.45,135.88,115.04,143.01,5.4291,228.69,276.66,158.09,264.43,106.72,316.28,157.47,58.51,195.92,117.28,198.64,179.73,84.39,26.36,135.8,100.67,1098.26,118.11,160.18,103.92,153.13,263.84,101.8,121.26,98.05,272.81,298.12,76.69,231.97,53.08,106.2,149.25,214.47,114.85,30.76,215.51,170.33,234.22,220.41,105.63,146.9,154.74,79.06,309.7,144.5,227.43,156.78,159.45,37.69,132.1,44.33,154.03,126.0,112.11,23.11,18.0,49.84,252.99,124.32,14.0338,159.63,183.99,55.57,98.9,179.06,286.55,116.73,94.48,139.46,132.97,95.08,117.56,97.88,136.23,171.6,184.07,25.89,106.41,191.53,375.19,241.87,156.21,50.57,182.99,25.89,387.4,203.1,44.14,282.38,69.02,179.83,145.75,177.84,142.3,138.63,230.76,188.38,113.53,281.13,85.95,100.85,107.88,239.2,244.92,55.39,106.51,118.5,111.76,143.66,151.39,60.43,200.27,123.05,80.5,41.72,1103.38,151.81,146.83,214.4,90.46,212.07,30.5,206.69,90.08,514.26,158.5,106.63,148.81,97.58,7.0479,1602.91,143.07,166.94,49.19,24.53,119.62,114.18,103.32,161.24,38.83
20180514,236.4,128.96,195.59,176.79,179.45,155.49,219.4,343.93,182.94,113.67,27.26,504.0,158.79,10.0337,115.3691,92.68,111.14,167.15,57.2,153.71,195.96,187.99,37.03,466.19,50.17,152.99,47.2,180.9,192.83,108.18,328.53,121.45,153.38,55.13,147.96,123.98,196.65,135.95,114.97,143.61,5.5199,229.98,275.88,158.2,264.77,102.69,309.88,155.73,58.2,196.45,117.41,196.62,178.75,84.64,26.36,135.68,100.57,1100.2,116.27,160.28,103.89,151.65,263.97,101.81,120.13,98.08,272.84,297.08,75.9,236.46,53.92,107.29,148.93,216.02,113.63,31.0,216.36,169.78,235.07,222.3,104.92,147.07,154.27,78.72,304.96,143.65,227.68,156.91,159.9,37.82,131.63,44.82,153.34,124.8,111.01,23.17,18.1,49.82,253.82,123.98,14.4954,157.53,184.47,55.6,98.8,178.84,286.22,117.85,93.99,139.49,133.12,95.4,117.91,100.36,136.18,172.73,183.64,26.16,106.4,189.94,378.62,242.14,155.62,50.96,180.92,25.81,383.61,204.46,44.28,283.02,68.48,180.49,145.65,177.82,142.29,137.32,230.41,188.16,114.83,285.97,82.75,101.7,107.61,239.9,245.36,55.63,106.39,117.63,112.47,143.08,150.47,60.45,199.73,122.93,81.21,41.57,1106.6,149.67,148.41,212.72,89.59,210.12,30.59,202.2,90.9,513.63,157.86,106.03,149.48,97.36,7.037999999999999,1601.54,143.13,167.22,49.18,24.53,121.28,113.57,103.24,162.41,38.67
20180515,234.12,128.83,194.92,176.87,179.34,155.37,218.57,343.1,179.97,112.1,27.21,567.0,153.18,10.1524,116.4631,92.14,109.61,163.71,63.25,151.92,194.19,187.21,37.54,456.83,50.07,152.33,46.19,178.94,191.83,107.36,326.13,119.19,152.09,54.66,146.56,124.16,196.48,135.13,114.62,143.55,5.4872,226.99,275.71,156.67,262.83,106.33,311.1,152.04,60.13,193.71,116.87,193.3,178.38,82.78,26.25,131.79,100.13,1079.23,113.0,159.48,103.61,150.19,262.15,101.72,119.24,97.58,270.31,290.57,75.87,233.15,51.96,106.2,148.75,215.97,111.65,30.87,208.07,169.31,232.15,219.93,104.33,146.05,154.62,78.76,305.62,143.57,226.27,155.91,159.25,37.51,130.92,44.96,152.88,124.67,108.83,23.84,17.76,49.69,244.08,123.01,14.5248,157.21,183.44,55.08,98.05,177.28,291.19,116.53,94.26,138.32,132.6,94.71,116.62,100.41,136.22,170.52,181.97,26.16,106.42,187.16,373.77,240.48,155.65,51.45,180.13,26.35,374.32,202.91,43.39,280.67,70.11,178.21,144.3,175.94,140.99,138.81,222.53,187.62,115.06,286.74,83.06,99.29,107.26,238.02,241.44,53.83,106.19,117.22,111.85,143.02,150.01,60.08,201.14,122.57,81.32,42.46,1084.87,148.78,148.05,212.6,89.64,213.73,30.14,202.41,88.78,507.39,156.27,104.1,147.98,96.83,7.2155,1576.12,141.95,165.37,49.16,24.87,119.6,112.28,103.02,161.42,39.49
20180516,233.54,129.9,194.71,176.74,178.36,156.37,220.26,345.49,178.44,113.04,27.26,528.0,159.36,10.3306,119.5463,93.31,110.57,166.37,59.8,152.9,198.72,188.83,37.24,461.04,48.65,153.04,46.78,181.24,191.87,107.22,328.19,119.29,150.48,55.15,147.12,125.29,198.6,135.78,114.51,144.72,5.5308,225.99,273.02,157.35,264.07,101.81,312.26,150.96,58.97,195.32,117.33,193.01,180.6,83.88,26.21,133.59,100.01,1081.77,111.21,160.97,103.58,150.2,263.25,101.83,119.45,97.75,272.33,288.9,78.16,235.31,52.84,107.14,149.88,215.67,112.98,31.39,209.66,170.56,231.45,220.04,104.07,146.73,156.46,79.69,305.2,145.05,227.77,156.69,159.69,37.78,131.37,45.69,154.6,124.95,107.87,23.54,17.79,49.64,244.52,122.68,15.1828,157.29,185.09,55.32,98.89,178.21,296.54,117.3,96.09,139.02,133.43,94.96,117.68,100.87,136.41,171.52,183.67,25.38,106.41,187.79,375.22,241.5,157.27,51.4,180.33,26.0,371.86,204.69,43.96,282.49,69.53,179.05,144.99,176.91,141.52,139.51,219.05,188.94,116.19,286.16,82.99,99.75,107.11,238.65,241.23,54.82,106.14,117.94,113.41,144.75,149.32,60.37,204.14,123.55,81.91,41.91,1084.09,148.46,150.21,214.81,92.29,214.85,30.71,203.13,89.4,508.05,156.09,103.29,150.34,96.62,7.1169,1587.28,142.59,166.46,49.15,25.11,118.71,111.85,102.93,162.93,39.02
20180517,231.74,130.39,194.2,176.73,178.46,156.88,220.47,346.2,177.44,112.99,27.2,507.0,157.49,10.5285,126.7071,93.63,110.38,167.18,57.7,152.99,195.28,189.56,37.31,457.92,47.86,153.19,46.67,180.72,193.22,107.01,325.22,120.26,149.76,55.2,147.94,126.1,199.27,135.82,114.56,145.75,5.6106,224.99,272.52,157.0,263.86,102.99,315.52,150.03,59.71,195.26,117.4,191.36,181.73,83.18,26.17,131.57,99.88,1078.59,111.33,160.58,103.54,151.03,263.03,101.79,118.02,97.75,268.17,289.63,79.26,236.52,53.64,107.2,150.38,216.34,113.48,31.26,210.0,171.06,230.72,219.41,103.85,146.65,157.45,80.18,306.24,144.42,227.17,156.67,159.91,37.83,131.21,45.74,155.88,125.49,107.98,23.85,17.93,49.65,246.21,122.47,15.3891,157.05,184.44,55.21,98.87,177.33,296.95,116.86,96.45,138.85,133.31,94.01,117.9,101.76,136.73,171.62,182.51,24.99,106.44,187.17,375.19,241.3,157.99,51.65,179.96,26.06,368.16,205.56,43.83,282.1,69.84,179.34,144.91,175.95,141.29,139.76,216.46,189.33,117.9,287.25,81.77,99.83,106.91,238.43,242.54,54.2,106.13,118.27,113.48,145.8,150.19,60.38,210.32,123.86,81.97,42.26,1081.26,154.02,153.47,215.09,93.55,210.16,30.14,203.59,89.06,509.65,154.59,102.78,155.89,96.57,7.1169,1581.76,142.49,165.82,49.17,25.04,119.47,111.29,102.97,164.09,39.1
20180518,229.7,130.28,194.46,174.41,179.04,156.29,220.31,345.5,179.44,112.03,26.98,514.0,150.87,10.5186,122.7786,93.42,109.84,168.76,58.75,153.38,187.75,189.43,37.49,458.79,47.72,153.14,46.31,178.13,194.52,107.46,324.18,121.5,149.79,55.16,145.91,126.08,199.77,135.52,114.78,145.09,5.6106,221.74,272.74,156.92,263.22,107.41,319.9,149.31,60.6,196.45,116.87,191.12,182.17,82.32,26.23,129.87,100.14,1066.36,111.19,160.44,103.69,151.4,262.37,101.78,118.4,97.64,270.17,294.78,79.54,238.16,53.32,107.41,150.42,214.54,112.94,31.56,213.91,171.26,233.21,220.18,103.54,146.35,157.6,80.34,306.27,145.16,227.25,156.38,161.32,37.75,131.62,45.26,156.27,124.66,108.48,24.17,17.86,49.75,244.45,123.09,14.898,157.23,183.92,55.19,97.74,176.65,297.74,117.52,95.58,138.83,132.92,94.19,117.07,102.29,137.86,172.22,181.84,24.91,106.44,187.92,382.43,240.7,158.2,52.54,181.16,26.28,371.95,205.09,43.49,281.0,69.84,180.18,144.78,175.05,141.24,142.19,217.85,188.94,117.32,289.17,80.93,100.29,107.2,238.39,243.5,53.34,106.26,118.4,112.9,146.07,150.36,60.25,207.67,123.13,81.02,42.69,1069.64,152.6,154.26,215.86,93.97,215.87,30.18,204.01,89.0,512.42,154.27,103.84,154.14,96.94,7.2845,1574.37,142.53,164.97,49.19,24.99,118.0,112.24,103.12,164.22,39.37
20180521,230.38,131.49,197.11,174.62,179.61,157.93,222.34,348.89,181.71,113.64,27.17,486.0,155.58,10.5581,129.0443,91.64,111.41,168.92,55.95,153.44,191.96,191.83,36.96,463.38,46.78,154.07,47.34,179.92,197.44,107.52,331.82,120.23,153.4,55.34,143.54,127.34,200.57,136.54,114.81,149.16,5.6687,224.62,278.42,158.1,265.14,103.97,322.17,150.26,59.59,197.66,117.73,192.35,183.68,83.27,26.25,133.14,100.15,1079.58,112.23,161.28,103.69,152.99,264.34,101.77,117.9,97.75,266.55,297.1,81.16,241.33,54.04,106.0,151.51,213.6,112.75,31.19,215.69,172.04,236.39,223.85,103.76,147.41,159.17,81.08,309.93,145.33,228.99,157.52,162.47,37.72,132.5,45.52,157.53,125.9,110.17,23.57,18.22,49.76,242.76,123.19,15.7917,159.3,184.81,55.6,98.73,178.03,303.82,116.26,96.4,139.87,134.22,95.4,117.94,102.36,139.86,172.08,183.13,24.41,106.43,189.05,385.61,242.47,159.24,51.31,181.33,25.72,374.74,207.63,44.44,282.43,67.35,180.44,145.74,176.45,142.3,144.19,221.58,190.78,119.73,290.92,82.04,101.27,107.24,241.23,248.59,54.27,106.25,118.79,114.16,147.38,151.64,60.67,207.87,123.69,80.49,42.26,1084.01,153.0,156.41,216.91,95.82,214.4,30.58,206.8,92.25,517.17,154.75,104.09,150.03,97.01,7.1366,1585.46,143.47,165.89,49.19,25.47,118.83,112.3,103.06,165.09,38.59
20180522,230.67,130.77,196.53,176.39,177.1,157.06,220.47,346.49,178.91,114.16,27.36,495.0,158.2,10.4097,122.1818,92.07,110.78,170.73,56.85,153.01,194.95,189.52,37.17,454.61,47.81,153.38,46.94,180.92,194.87,107.41,331.62,120.17,152.64,54.97,143.48,126.82,198.57,136.04,114.8,147.52,5.6466,224.09,277.01,157.44,264.43,102.3,315.5,150.72,59.86,196.36,117.54,191.61,182.25,83.04,26.25,132.46,100.15,1069.73,113.23,160.24,103.73,151.42,263.61,101.75,117.13,97.8,267.66,292.69,79.41,238.68,53.84,106.33,150.37,210.27,111.41,31.35,216.81,170.47,231.95,220.7,103.61,146.94,157.84,80.42,303.1,143.87,229.27,156.95,160.81,37.21,131.52,44.72,156.16,126.16,110.25,23.71,18.35,49.76,241.23,123.12,15.173,156.83,183.86,55.36,98.78,177.61,296.07,116.69,96.36,139.17,133.85,95.3,117.89,100.23,140.21,171.81,182.67,24.93,106.43,187.92,370.98,241.77,158.09,50.71,180.2,25.92,371.56,207.67,44.07,281.99,68.79,179.85,145.04,176.17,141.73,142.34,221.39,189.47,118.35,288.7,81.77,100.45,107.19,239.53,246.57,53.98,106.25,118.81,114.09,146.15,151.89,60.47,200.78,123.35,80.9,42.38,1075.31,146.58,155.8,214.95,93.8,212.74,30.52,200.79,90.24,520.4,152.81,103.83,150.78,96.97,7.0479,1581.4,142.77,165.68,49.2,24.96,115.02,112.13,103.14,164.3,38.83
