DateTime,GS_data,SPGI_data,V_data,IJJ_data,IJK_data,BTC-USD_data,XLF_data,ETC-USD_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,ISRG_data,TZA_data,LTC-USD_data,UPRO_data,SOXX_data,ITA_data,NFLX_data,NEE_data,SBUX_data,MCK_data,IWO_data,VTI_data,IEI_data,AVGO_data,IVW_data,NOC_data,COST_data,IHI_data,PSA_data,UTX_data,XLM-USD_data,QLD_data,TECL_data,XRP-USD_data,AGG_data,GOOG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TNA_data,UNH_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,EQT_data,CMCSA_data,TMO_data,VBK_data,BDX_data,CTXS_data,IWB_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,ANTM_data,CAT_data,IWV_data,APD_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,SPG_data,NVDA_data,TLH_data,RRC_data,SBAC_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,MMM_data,FAZ_data,SPXS_data,EQIX_data,SPXL_data,ONEQ_data,BA_data,VUG_data,IYW_data,CMI_data,IJH_data,HUM_data,GPN_data,DHR_data,TIP_data,XMR-USD_data,FDX_data,VAR_data,EXPE_data,WLTW_data,ITOT_data,PXD_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,GOOGL_data,WYNN_data,WHR_data,MLM_data,RTN_data,UDOW_data,MCD_data,ZROZ_data,AGN_data,IEF_data,AMZN_data,AAP_data,GVI_data,SJM_data
20150701,195.96,96.33,64.96,119.27,162.18,331.89,14.19,0.9426469999999999,137.16,18915.0,130.79,76.07,161.95,188.05,2.89,22.3,87.17,114.07,93.64,85.7,49.48,216.81,149.13,98.73,113.46,121.34,107.29,149.09,123.38,117.24,159.71,99.66,0.0059,36.88,34.9,0.0256,96.12,521.84,0.79,108.94,117.37,96.97,90.08,161.87,100.4,87.07,88.31,173.59,44.65,114.92,169.48,33.49,109.53,74.18,105.25,43.22,28.62,128.81,128.86,134.18,54.3,106.82,110.39,31.83,167.05,107.23,107.01,154.66,71.5,114.43,112.96,25.06,89.56,195.47,23.81,47.42,142.87,19.83,119.98,46.4908,115.89,93.4,100.32,213.96,1.0,94.06,134.12,40.45,140.83,108.4,89.02,149.09,116.99,96.79,104.82,96.94,268.47,136.52,219.88,90.61,223.7,21.22,186.77,122.64,101.95,100.56,114.14,140.19,187.24,51.54,43.26,102.66,0.34,161.98,73.99,102.6,115.16,43.56,134.64,1.91,18.12,111.16,47.26,133.62,543.3,89.06,150.67,138.24,88.03,34.17,84.83,91.31,292.1,95.33,437.39,161.42,100.68,96.35
20150702,195.27,96.93,65.64,119.05,161.97,334.57,14.12,0.8896120000000001,135.63,21295.0,130.35,76.96,162.1,192.17,2.88,22.23,87.57,113.2,94.04,87.26,49.8,215.35,147.83,98.6,113.79,123.26,107.23,148.53,124.69,116.68,159.85,99.56,0.0058,36.91,34.93,0.0239,96.26,523.4,0.9,108.69,117.13,97.11,89.4,161.12,100.44,87.04,88.48,171.8,43.64,113.46,158.94,33.82,110.56,75.39,104.27,42.62,28.66,128.94,128.25,134.14,54.45,106.73,109.64,32.58,166.28,106.86,104.76,152.72,71.87,114.27,112.03,25.64,89.49,194.34,23.88,47.55,144.31,19.85,120.32,46.6367,115.83,93.14,100.41,212.87,1.0,93.95,134.61,40.41,140.46,107.85,88.74,148.53,116.84,98.81,104.83,96.74,265.47,137.71,221.84,90.95,223.44,21.16,186.31,124.42,101.92,100.73,114.38,139.98,181.78,52.36,43.49,103.11,0.38,163.24,75.33,102.49,115.18,43.51,136.57,1.92,18.21,111.08,47.18,133.51,547.34,93.03,149.55,138.37,87.33,33.92,85.19,91.59,292.67,95.67,437.71,160.88,100.84,97.06
20150706,194.19,96.48,66.01,118.38,161.44,322.53,14.07,0.927473,136.72,22350.0,130.43,75.03,159.37,192.37,2.74,22.05,86.3,113.04,94.57,87.47,49.86,215.66,147.92,98.34,114.18,120.18,107.05,148.3,124.6,116.77,160.82,98.43,0.0051,36.74,34.58,0.0234,96.6,522.86,0.9,109.3,116.9,97.26,89.41,159.9,100.47,86.83,88.25,174.07,43.59,113.78,154.92,33.76,109.74,76.53,104.84,42.59,28.56,128.39,128.0,133.64,53.83,106.44,109.35,32.78,166.89,106.0,104.17,151.27,70.82,113.97,110.99,25.61,89.23,196.79,23.73,47.61,144.28,19.61,121.6,45.8589,115.2,93.19,99.99,211.4,1.0,93.77,134.32,40.4,140.16,107.1,88.63,148.47,116.44,98.97,104.83,97.22,267.66,137.47,223.02,91.74,223.59,20.99,185.52,123.96,101.68,100.21,113.92,139.55,183.19,52.1,43.03,103.52,0.43,160.97,75.49,101.95,115.89,43.36,131.51,1.93,17.9,110.92,47.72,134.2,545.62,93.46,148.68,138.82,88.4,33.72,84.73,94.28,291.9,96.34,436.04,162.18,101.22,96.65
20150707,194.35,96.13,65.9,118.93,162.48,319.01,14.09,0.903216,137.51,20115.0,130.93,74.12,160.49,191.78,2.7,22.45,86.02,113.59,94.09,89.58,49.93,219.16,148.16,98.88,114.31,118.96,107.68,150.29,124.13,117.52,164.5,98.25,0.0058,36.88,34.7,0.0241,96.74,525.02,0.89,111.46,117.7,97.25,90.64,154.27,100.43,87.47,88.15,174.92,43.72,112.42,163.02,33.97,110.95,76.72,105.79,41.49,28.74,128.94,128.6,134.2,53.57,107.0,109.18,33.04,168.82,106.26,102.43,150.09,71.54,114.62,111.65,25.7,90.21,195.56,23.79,47.67,145.15,19.24,122.27,45.5381,115.48,95.07,100.01,214.21,1.0,94.32,134.54,40.31,139.41,107.06,89.02,148.95,116.15,98.66,104.83,98.8,271.17,137.21,221.65,89.92,225.33,21.37,186.25,124.24,102.22,100.26,114.49,140.2,181.39,52.1,43.63,103.86,0.45,162.49,75.81,102.48,115.48,43.61,134.46,1.8,17.8,113.01,48.39,133.54,550.03,93.77,150.87,139.36,89.5,34.28,85.64,95.82,292.18,96.6,436.72,162.29,101.29,96.01
20150708,190.48,95.21,65.56,117.11,160.39,327.92,13.85,0.8846639999999999,134.78,24025.0,128.66,72.08,159.55,200.62,2.78,21.34,83.7,112.25,93.51,88.77,49.02,215.6,145.43,97.23,114.5,114.67,105.95,149.61,128.35,115.68,165.01,98.9,0.0062,35.62,33.02,0.0253,96.97,516.83,0.91,110.35,115.49,97.61,89.67,150.29,100.55,86.45,87.6,172.27,41.8,110.64,146.68,34.82,109.42,78.83,104.02,41.7,28.37,126.23,126.59,132.23,53.15,105.24,107.8,33.68,168.72,104.79,103.57,149.21,70.07,112.69,108.45,25.29,89.07,205.38,22.59,47.74,147.58,19.1,122.75,44.0409,114.6,94.42,98.32,211.87,1.0,92.78,133.04,40.26,137.77,105.24,87.4,146.52,113.27,103.14,104.85,98.9,268.59,137.52,232.27,94.43,224.33,20.31,183.22,126.56,100.43,98.58,112.38,138.23,180.19,52.44,42.96,103.99,0.43,159.29,74.36,100.38,114.57,42.89,133.27,2.03,17.23,111.75,48.0,138.22,541.7,100.51,150.44,138.95,89.56,32.74,84.9,96.8,285.2,96.98,429.7,158.78,101.41,97.59
20150709,191.18,95.8,64.55,117.19,160.62,315.86,13.96,0.8852559999999999,133.9,24495.0,129.42,71.78,160.49,198.26,2.72,21.44,82.63,112.73,95.73,88.1,49.63,217.89,146.37,97.43,114.12,111.65,106.06,151.5,127.8,116.0,165.39,97.63,0.006,35.57,32.63,0.0241,96.61,520.68,0.93,109.82,115.94,97.45,89.79,156.4,100.54,87.01,87.83,172.65,42.16,111.16,145.36,34.7,109.1,77.52,102.96,41.0,28.51,125.86,127.15,132.87,53.92,105.47,107.87,33.31,170.57,104.78,100.58,148.45,69.58,112.93,107.85,25.61,90.25,207.44,22.78,47.61,147.27,18.87,121.68,45.0034,115.28,94.14,98.11,213.05,1.0,92.95,133.6,40.51,138.66,104.81,87.59,147.23,110.96,101.89,104.83,99.04,265.22,135.11,228.53,93.94,224.61,20.41,183.24,125.47,100.55,98.23,111.25,138.33,180.48,51.72,42.96,103.31,0.51,159.98,74.52,100.07,115.03,42.98,137.05,1.95,17.2,111.79,48.15,138.25,544.65,94.0,150.25,141.04,90.12,32.97,85.47,93.83,289.42,96.31,434.39,160.84,101.16,96.39
20150710,193.4,97.95,64.86,118.27,162.47,317.24,14.12,0.8935559999999999,136.37,20655.0,131.17,72.62,162.62,190.02,2.73,22.26,84.16,114.0,97.23,88.5,50.1,220.44,148.84,98.62,113.73,116.27,107.51,154.0,127.39,117.68,167.44,97.85,0.0058,36.68,34.17,0.0238,96.2,530.13,1.01,110.75,117.61,97.35,90.74,157.05,100.54,88.01,88.22,177.39,43.94,113.77,156.16,34.9,109.57,77.72,102.94,41.2,29.05,128.63,128.55,135.16,54.13,106.82,109.15,33.29,172.4,106.36,102.49,149.52,69.97,114.34,110.85,25.86,91.09,197.91,22.87,47.45,147.08,19.2,120.44,44.0117,116.27,95.02,99.56,213.78,1.0,94.24,136.13,40.6,139.52,106.91,88.65,149.23,113.92,97.65,104.83,99.79,265.98,136.03,219.88,90.41,226.45,21.17,186.64,126.25,101.99,99.82,112.1,139.76,181.53,52.07,43.42,102.83,0.56,160.69,76.11,103.35,115.48,43.51,132.9,1.95,17.43,113.05,48.66,134.05,556.11,94.96,153.68,146.93,90.2,34.12,86.5,91.25,297.06,95.64,443.51,162.87,100.9,96.25
20150713,196.13,98.51,66.19,119.25,163.98,312.67,14.3,0.9720059999999999,137.84,16595.0,132.47,73.3,165.85,183.93,2.69,22.98,84.87,115.19,101.09,88.78,51.14,222.24,150.93,99.73,113.52,115.68,108.88,155.79,130.38,119.17,167.93,98.98,0.0056,37.93,35.73,0.0242,96.06,546.55,0.99,111.27,119.25,97.3,92.36,154.89,100.61,88.66,88.31,178.54,45.38,114.05,171.36,35.25,110.51,78.44,103.73,40.67,29.3,132.23,129.78,136.73,54.88,107.91,110.08,33.41,175.67,107.73,102.13,146.45,71.24,115.58,111.3,26.32,92.29,188.92,23.27,47.41,147.68,19.33,120.2,44.8284,115.43,96.01,101.03,215.13,1.0,95.48,138.11,41.44,140.74,108.43,89.83,150.54,116.12,94.53,104.84,100.81,269.68,137.09,213.39,87.42,227.47,21.87,188.86,127.74,103.27,101.4,113.36,141.02,179.45,52.79,44.09,102.47,0.49,163.09,76.98,106.36,115.65,43.98,134.96,1.91,17.93,114.18,50.15,129.42,571.73,93.78,154.51,147.37,91.84,35.38,87.19,91.47,302.98,95.38,455.57,168.03,100.71,95.62
20150714,198.04,99.11,67.25,119.71,164.72,310.74,14.33,1.04105,140.99,16255.0,133.93,73.84,163.98,180.59,2.7,23.3,85.76,115.94,100.37,88.8,51.19,224.54,152.02,100.18,113.73,118.48,109.34,156.9,131.6,120.04,168.76,100.24,0.0055,38.43,36.13,0.0242,96.22,561.1,0.96,111.17,119.46,97.39,92.54,155.79,100.54,88.23,88.29,177.08,46.12,116.43,172.62,35.54,111.09,78.91,103.5,41.25,29.08,134.49,130.6,137.93,55.49,108.42,110.64,33.32,176.71,108.65,103.13,149.75,71.94,116.12,111.88,26.37,92.33,186.53,23.17,47.45,148.07,19.34,120.41,46.3839,116.15,96.09,101.52,210.86,1.0,95.93,137.48,41.52,141.11,109.43,90.1,152.12,116.08,92.81,104.84,101.2,271.79,138.44,211.42,86.29,228.46,22.16,190.41,129.63,103.84,101.86,113.08,141.59,180.46,53.04,44.57,102.63,0.49,163.34,77.05,102.67,115.5,44.17,135.43,1.89,17.54,114.27,50.17,127.76,584.18,97.39,154.79,145.93,91.88,35.81,87.5,91.53,305.63,95.69,465.57,165.94,100.9,96.61
20150715,198.78,99.36,67.81,118.81,163.98,320.19,14.45,0.982655,141.99,16165.0,133.94,73.5,163.49,183.54,2.72,23.26,85.25,115.32,98.13,89.48,50.81,225.13,151.05,100.05,113.96,117.96,109.39,157.0,131.49,119.2,169.68,100.18,0.0055,38.52,36.15,0.0244,96.48,560.22,0.92,110.73,119.17,97.34,91.81,155.91,100.6,88.79,88.31,181.0,45.45,117.23,172.94,35.28,109.95,78.86,103.24,41.77,29.31,133.18,129.69,137.48,54.67,108.29,109.65,33.54,177.03,108.56,105.74,149.4,71.68,115.9,112.13,26.3,92.37,186.72,22.74,47.51,148.63,19.2,121.19,45.0811,116.13,96.3,101.54,208.61,1.0,95.84,137.42,41.64,140.18,108.85,89.89,152.17,117.19,94.22,104.84,101.67,269.76,138.71,207.68,86.39,227.35,22.14,190.09,130.63,103.71,101.92,113.12,140.79,181.76,53.06,44.26,102.92,0.43,161.33,76.61,102.85,115.38,44.11,131.04,1.97,17.25,113.89,50.06,127.37,583.96,96.82,152.87,145.05,90.86,35.8,87.76,93.28,304.68,96.05,461.19,167.19,101.05,96.47
20150716,197.12,99.97,67.74,119.15,164.77,314.25,14.59,0.927765,144.28,14045.0,134.79,71.52,163.34,179.81,2.7,23.79,85.41,116.2,115.81,90.92,51.18,225.69,152.45,100.75,113.85,120.63,110.43,158.18,131.21,120.1,170.91,99.94,0.0055,39.6,37.52,0.0244,96.56,579.85,0.98,112.38,119.9,97.42,93.19,154.13,100.67,89.4,88.41,183.13,46.26,116.36,184.96,35.4,110.98,76.75,103.86,40.55,29.57,134.56,130.65,138.65,55.09,109.09,110.33,33.68,178.99,108.65,102.88,147.53,72.0,116.78,111.78,27.19,93.15,179.39,22.61,47.54,149.8,19.63,121.47,44.9256,116.45,97.02,102.71,210.03,1.0,96.7,139.43,42.46,139.02,104.04,89.66,152.96,118.76,92.5,104.84,103.37,249.75,138.02,201.98,84.33,229.38,22.62,192.33,129.87,104.64,103.21,113.53,141.31,180.73,53.01,44.44,103.05,0.47,161.68,77.04,105.34,115.48,44.45,128.56,1.94,16.6,115.11,50.67,123.82,601.78,93.35,149.79,147.78,91.84,36.21,86.69,94.22,302.05,96.02,475.48,168.08,100.95,96.08
20150717,198.32,99.49,68.27,118.04,163.7,315.03,14.55,0.9437840000000001,144.48,13760.0,134.71,71.44,163.27,182.36,2.67,23.87,85.23,115.79,114.77,90.25,51.13,225.15,152.16,100.78,113.78,119.69,110.97,157.37,131.85,120.12,169.38,99.95,0.0055,40.75,39.19,0.0243,96.57,672.93,0.97,112.01,119.63,97.59,92.3,153.25,100.65,88.49,88.08,185.67,45.55,115.36,186.24,35.64,111.21,77.45,103.6,40.76,29.55,133.67,130.09,138.7,54.56,109.16,109.43,33.97,178.6,106.83,102.33,148.46,71.48,116.81,111.08,27.48,92.84,171.33,22.57,47.48,151.47,19.51,121.62,41.9215,114.77,97.34,104.13,210.94,1.0,97.22,140.66,42.43,139.0,104.03,91.36,152.82,119.78,93.87,104.84,102.09,254.32,139.06,203.16,84.14,230.58,22.72,194.26,131.28,105.23,105.03,111.62,140.17,181.72,53.58,44.45,103.01,0.46,162.38,76.9,106.05,115.5,44.46,126.87,1.94,16.5,114.96,50.01,120.19,699.62,93.69,148.66,150.42,91.27,36.06,86.37,95.11,300.95,96.02,483.01,168.41,100.95,96.53
20150720,198.25,100.52,68.57,117.66,164.11,281.08,14.57,0.9135139999999999,145.43,13730.0,134.96,71.27,165.87,185.11,2.13,23.92,84.64,115.77,110.55,89.81,51.61,225.23,151.68,100.79,113.6,120.57,111.31,158.15,132.17,120.29,170.86,99.49,0.0047,41.06,39.76,0.0221,96.4,663.02,0.95,112.21,119.67,97.61,92.52,152.77,100.73,88.75,87.9,187.51,44.85,114.24,186.92,35.76,111.34,77.63,104.11,39.98,29.57,134.08,129.82,138.8,54.28,109.22,108.63,34.0,182.11,106.82,100.45,146.58,70.7,116.78,110.28,28.14,92.54,168.5,21.94,47.43,151.16,19.15,121.48,39.6174,115.51,97.81,104.59,212.51,1.0,97.59,141.24,42.7,139.77,103.14,92.08,153.09,122.05,95.27,104.82,101.96,255.86,138.63,201.19,83.89,236.48,22.76,194.39,129.82,105.54,105.43,112.3,140.16,180.48,53.1,44.38,102.74,0.46,162.36,76.92,104.87,115.06,44.49,123.11,1.72,16.5,115.16,50.55,119.34,692.84,91.81,143.75,153.97,91.15,36.12,86.36,94.41,302.41,95.83,488.1,167.41,100.75,96.39
20150721,197.42,100.59,70.33,116.77,163.05,264.2,14.55,0.921264,144.86,13455.0,134.37,71.54,168.36,188.05,1.96,23.61,84.66,113.25,112.51,88.92,51.6,223.26,150.81,100.35,113.77,120.46,111.02,155.3,132.5,120.7,171.45,99.25,0.0044,40.98,39.11,0.0189,96.56,662.3,0.9,111.86,119.2,97.69,92.22,151.13,100.66,88.72,87.62,185.27,44.21,112.57,188.34,36.18,110.46,78.07,104.33,38.72,29.55,134.38,129.23,138.2,54.5,108.75,108.29,34.21,180.35,106.63,98.53,145.83,70.67,116.29,108.82,28.17,94.23,171.48,22.01,47.48,151.06,19.24,121.93,40.0451,116.02,97.42,104.09,207.85,1.0,97.1,132.97,43.03,138.03,100.69,91.24,152.52,120.83,96.71,104.82,101.5,255.26,139.01,202.57,84.87,235.26,22.48,194.37,129.72,105.25,104.92,111.99,139.17,180.18,53.81,43.99,102.97,0.42,162.7,76.52,105.38,114.35,44.3,122.14,1.63,16.56,114.73,50.58,119.53,695.35,90.28,146.45,153.98,89.41,35.05,86.21,95.2,301.7,96.1,488.0,166.26,100.84,96.05
20150722,199.05,101.02,69.67,116.87,163.75,274.47,14.66,0.9176059999999999,145.35,13355.0,134.65,70.72,183.29,185.89,2.08,23.47,82.56,112.19,111.5,89.51,52.05,225.79,151.56,100.2,113.76,116.05,110.5,154.84,132.41,122.59,172.02,92.27,0.0049,40.09,37.22,0.0203,96.6,662.1,0.86,112.33,119.68,97.76,94.0,150.92,100.77,88.58,87.16,186.06,44.72,112.34,189.18,35.98,112.71,76.03,104.6,39.05,29.66,137.91,129.68,138.66,54.27,108.48,108.26,34.32,180.03,105.95,100.07,145.19,68.56,116.13,108.3,28.03,94.97,179.74,21.49,47.45,150.09,18.87,122.25,40.2493,115.45,97.17,102.62,203.11,1.0,96.76,130.75,41.44,138.79,100.57,90.67,152.65,115.72,95.66,104.82,102.05,261.66,137.81,199.03,85.41,235.88,22.35,192.89,128.2,104.83,103.01,110.78,139.49,180.42,53.23,44.02,103.02,0.42,160.73,76.98,105.92,114.25,44.19,123.55,1.67,16.24,115.05,50.98,122.04,695.1,91.55,157.16,154.56,88.62,34.68,86.44,96.66,300.13,96.22,488.27,166.95,100.93,95.43
20150723,197.0,101.12,69.62,116.1,162.68,286.19,14.54,0.9099440000000001,145.22,13675.0,134.18,71.22,185.73,191.98,2.11,23.08,83.79,112.24,110.1,88.87,51.93,220.37,150.27,99.62,113.98,118.18,109.93,154.12,133.72,122.04,171.68,91.23,0.005,39.76,36.91,0.0207,96.88,644.28,0.88,111.09,118.85,97.87,94.08,154.2,100.74,88.6,87.21,183.76,43.28,111.15,187.02,36.03,111.0,76.75,103.94,38.45,28.72,138.44,128.75,138.81,54.52,107.95,106.89,34.47,180.07,105.37,100.52,145.29,66.08,115.43,108.22,28.01,94.97,181.3,21.42,47.5,150.6,19.1,123.01,41.7562,118.99,96.68,102.45,204.45,1.0,96.22,131.87,41.96,139.55,98.29,90.3,152.4,115.66,98.74,104.82,102.55,258.59,137.5,204.14,86.73,235.74,21.98,191.3,129.5,104.22,102.95,110.56,138.59,179.09,53.02,44.62,103.2,0.46,159.17,76.8,104.83,114.25,43.96,124.32,1.72,16.46,114.5,50.61,123.12,674.73,91.39,158.1,153.06,94.31,34.02,86.0,98.22,299.75,96.61,482.18,167.11,101.06,95.48
20150724,193.55,100.25,69.41,114.82,161.4,294.34,14.4,0.9024120000000001,140.34,14555.0,130.97,69.77,182.03,201.2,2.12,22.38,82.1,110.59,109.34,89.05,52.6,217.66,147.68,98.58,114.05,115.06,109.0,153.47,133.01,121.23,172.39,90.86,0.0053,39.0,36.33,0.0208,96.86,623.56,0.87,111.64,118.6,97.96,92.93,145.57,100.78,87.67,86.89,184.33,41.23,109.85,180.44,35.72,109.94,77.08,102.79,40.52,28.59,135.82,127.25,138.0,54.23,106.84,105.45,34.29,178.48,103.75,101.97,141.22,65.41,114.22,106.06,27.81,94.94,183.79,21.1,47.51,149.78,18.88,123.12,41.1437,117.26,96.86,101.74,204.08,1.0,95.29,130.26,41.81,138.76,96.07,88.96,148.49,115.05,103.33,104.83,102.02,255.38,132.27,207.09,89.43,241.57,21.29,189.85,129.18,103.25,102.12,108.29,137.34,176.21,52.51,43.98,103.08,0.46,156.54,76.41,101.18,113.49,43.5,122.07,1.72,16.13,113.85,50.42,125.4,654.77,94.15,155.16,151.66,94.94,33.1,85.13,98.74,293.33,96.7,529.42,167.03,101.05,95.03
20150727,191.37,94.56,72.36,113.78,160.26,283.35,14.3,0.888597,146.49,16075.0,130.54,69.77,181.38,206.31,2.01,21.98,81.5,109.36,106.43,90.11,52.32,215.83,146.0,97.93,114.33,111.63,108.38,151.38,132.45,120.42,173.24,89.22,0.0056,38.33,35.38,0.0207,96.99,627.26,0.92,111.7,117.58,98.03,92.22,145.75,100.79,86.9,86.52,181.88,40.19,109.8,171.08,35.43,110.8,75.27,101.94,39.47,28.1,134.92,126.03,137.09,53.7,106.16,104.65,34.48,178.59,102.67,100.11,141.82,64.74,113.44,105.05,27.58,95.23,188.68,20.69,47.54,152.48,18.77,123.53,41.0659,115.7,97.31,100.71,204.17,1.0,94.59,129.71,41.27,138.07,95.27,87.98,148.28,113.45,106.02,104.82,100.4,254.35,132.12,212.4,91.15,242.08,20.92,188.12,127.37,102.58,101.17,107.78,136.33,178.3,52.05,43.7,103.3,0.43,157.14,76.56,100.43,113.12,43.24,120.0,1.72,16.14,113.67,49.83,127.49,658.27,92.46,151.41,147.6,95.34,32.32,85.07,99.78,311.2,97.02,531.41,167.06,101.15,93.84
20150728,192.51,93.43,71.45,115.02,161.93,290.41,14.35,0.9226989999999999,152.86,13730.0,132.84,71.89,180.09,200.81,1.98,22.79,83.2,110.77,106.9,90.63,52.46,217.73,147.42,99.09,114.22,115.0,109.68,152.11,131.78,121.9,173.66,88.82,0.0056,38.99,36.29,0.0206,96.89,628.0,0.88,111.34,118.6,97.94,93.41,145.72,100.66,87.56,86.82,184.67,41.14,113.19,183.72,35.28,111.17,74.77,102.64,40.25,28.7,136.52,127.42,140.42,54.5,107.43,105.34,34.47,180.78,107.77,96.96,144.35,66.86,114.81,108.31,27.91,95.54,183.89,21.23,47.51,153.4,19.18,123.0,42.7284,116.74,98.11,101.72,204.24,1.0,95.74,130.5,41.26,139.14,99.49,90.2,150.96,114.02,103.37,104.82,101.01,261.81,131.57,209.06,87.81,244.32,21.67,189.9,124.69,103.93,102.2,111.45,137.73,178.89,50.91,44.29,103.05,0.43,161.62,78.33,102.58,113.51,43.76,125.32,1.71,16.36,114.99,49.77,125.32,659.66,89.57,155.71,149.92,95.84,33.35,86.22,98.38,323.11,96.75,526.03,169.01,101.08,94.19
20150729,193.07,96.36,72.3,116.47,163.76,274.8,14.5,0.909567,151.74,13240.0,132.91,71.82,180.1,199.05,1.65,23.26,83.3,112.79,107.08,91.06,52.8,217.84,147.58,99.77,114.09,115.15,110.33,161.51,132.05,122.39,173.25,88.91,0.0052,39.31,37.05,0.0192,96.81,631.93,0.87,112.68,119.76,97.84,94.11,145.26,100.64,88.18,87.35,184.35,41.53,113.19,186.44,35.76,112.01,76.12,103.12,41.28,28.73,137.48,128.24,142.39,58.91,108.26,105.99,34.4,184.79,109.24,99.32,145.35,66.47,115.61,109.39,28.32,95.99,180.08,21.86,47.51,153.89,19.42,122.68,41.4548,116.47,98.3,102.26,205.15,1.0,96.24,131.35,42.12,140.06,101.02,91.36,151.08,113.66,102.52,104.82,100.9,266.55,133.69,203.55,85.95,244.34,22.13,190.57,125.38,104.48,102.57,113.43,139.3,178.78,54.76,45.55,103.04,0.42,163.96,79.26,102.29,115.18,44.08,129.04,1.66,16.3,115.42,50.51,124.24,661.43,88.47,157.5,151.23,99.78,34.02,87.0,98.01,321.68,96.61,529.0,171.75,101.04,96.62
20150730,193.41,97.65,73.53,116.46,164.39,265.66,14.5,0.893229,151.93,13075.0,132.79,72.65,179.87,197.28,1.72,23.26,83.63,112.23,111.56,91.33,53.31,208.73,148.16,99.85,114.09,114.31,110.42,163.35,132.81,122.68,173.32,89.26,0.0051,39.67,37.19,0.0188,96.82,632.59,0.87,110.02,120.29,97.85,94.3,143.75,100.61,88.28,87.6,187.96,41.87,112.29,187.88,35.84,112.36,75.6,101.05,41.31,28.67,136.99,128.66,142.4,59.3,108.3,106.39,34.16,183.3,109.98,102.63,144.99,67.35,115.71,116.07,27.95,96.05,179.44,21.47,47.48,153.98,19.46,122.95,38.7424,117.86,99.22,102.5,203.39,1.0,96.38,131.25,42.66,139.21,100.97,91.22,151.09,113.08,101.39,104.82,101.11,265.71,133.99,202.57,85.9,247.28,22.14,191.29,127.44,104.58,102.73,113.02,139.62,178.09,55.66,46.03,103.19,0.38,163.37,75.41,103.0,114.57,44.11,128.43,1.64,16.32,115.17,50.47,123.16,664.56,86.68,156.94,151.32,100.37,34.0,87.85,99.01,313.0,96.72,536.76,171.23,101.06,97.56
20150731,191.42,96.61,73.89,116.4,164.92,267.8,14.45,0.871999,156.27,13020.0,133.68,71.08,177.72,194.14,1.71,23.16,82.66,112.13,114.31,91.6,53.19,211.81,149.35,99.75,114.53,112.06,110.39,161.11,132.74,123.13,175.17,90.49,0.0049,39.57,36.87,0.0184,97.2,625.61,0.82,109.96,120.71,98.05,94.71,143.91,100.68,88.61,87.55,185.86,42.49,113.08,188.04,36.02,113.33,75.11,100.3,41.13,28.7,137.39,129.26,142.54,59.18,108.13,106.95,33.97,183.86,109.7,102.6,144.41,67.59,115.62,116.21,27.7,95.71,180.57,21.23,47.68,153.71,19.4,123.77,38.2465,120.37,99.57,102.05,206.74,1.0,96.44,132.09,42.5,142.94,100.84,90.94,151.96,112.09,99.79,104.81,101.14,265.55,134.1,204.14,86.2,244.07,22.04,191.59,126.44,104.51,102.3,112.79,139.79,176.53,55.72,45.88,103.59,0.36,163.52,75.47,116.24,114.25,44.06,125.29,1.66,16.12,115.26,50.87,123.43,657.5,93.98,156.6,150.69,99.68,33.7,88.46,100.02,315.17,97.29,536.15,172.89,101.28,98.44
20150803,191.06,96.11,72.88,115.71,164.77,225.86,14.43,0.860979,155.39,12625.0,133.59,70.04,175.5,197.08,1.54,22.91,82.4,111.48,112.56,93.78,53.43,214.6,148.55,99.39,114.62,112.66,110.2,160.32,132.74,122.42,175.46,90.12,0.0041,39.35,36.29,0.0156,97.3,631.21,0.81,111.23,120.23,98.17,94.81,143.21,100.72,88.44,87.28,187.31,41.89,112.6,191.06,36.24,114.28,75.09,100.55,40.83,29.06,136.32,128.68,142.8,59.38,107.76,106.21,33.68,184.47,109.2,101.0,143.02,66.41,115.19,118.96,27.91,96.45,183.64,20.74,47.69,154.6,19.73,124.33,37.1577,120.88,100.19,101.44,203.25,1.0,96.24,129.41,42.6,143.5,100.37,90.63,151.86,109.45,101.39,104.82,100.45,265.98,133.9,203.95,87.08,247.55,21.81,191.07,127.46,104.15,101.55,111.98,139.36,176.83,55.85,45.76,103.5,0.31,162.93,75.19,117.34,115.21,43.91,121.97,1.35,15.94,115.58,50.74,124.13,664.72,93.18,155.05,150.41,99.51,33.15,88.07,101.64,318.75,97.58,535.03,172.49,101.44,99.26
